"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..22","std_NB_interval..23"
"Yeast","test","AMEVA",10.05,0.0770207984237403,2.23215775489807,0.0925768009644542,0,0,0.528576779026217,0.189608295885535,0.477095325906867,0.196544401675598,0.431192584704513,0.155834176303165,0.424988554868327,0.189181876181938,0.413451082462224,0.189388915002787,0.342380243439678,0.163130801875873,10.05,0.0770207984237403
"Yeast","test","CACC",14.9666666666667,1.05712540613391,2.84116654396057,0.261244101121305,0,0,0.526441947565543,0.190166218354502,0.482503314862076,0.203182592854183,0.434407745413481,0.164195261080347,0.429874905149984,0.19539078349877,0.411091972448894,0.188609085715525,0.342016449488279,0.159716256317724,10.45,0.774049444398018
"Yeast","test","CAIM",10,0,2.24361696243286,0.108107036900512,0,0,0.537041198501873,0.190328461069132,0.498385864885355,0.197169354843868,0.463409173625355,0.173051109658361,0.452243137059813,0.203269069383713,0.423876016911737,0.194809448798564,0.355130410397594,0.171549636132154,10,0
"Yeast","test","Chi2",9.85,1.88579285428319,7.86208810806274,1.48528609831081,0,0,0.535730337078652,0.203153432082534,0.486005498866594,0.221524841111268,0.442775128199879,0.18805286647901,0.438513408547964,0.217082267698391,0.421918343238168,0.210917280598082,0.363132088151237,0.186347678845811,9.85,1.88579285428319
"Yeast","test","ChiMerge",5.16666666666667,0.249292785004636,2.40991113185883,0.141950653204434,0,0,0.53625468164794,0.19243421995986,0.503497899049334,0.19802544032728,0.470006152652145,0.165122286207056,0.458551121857295,0.199451566014337,0.425229857984143,0.191842833892342,0.353897962784925,0.155686375979524,5.16666666666667,0.249292785004636
"Yeast","test","ClusterDisc",3,0,0.00523619651794434,0.00342938247544399,0,0,0.517078651685393,0.170384968312328,0.488637104450845,0.165805262599432,0.462926116395392,0.143953508483116,0.442474124132513,0.173758288791883,0.400418635865098,0.155052201641323,0.322388916793308,0.109150772913677,3,0
"Yeast","test","Extended Chi2",3.35,0.304857102766763,31.3331698894501,6.52596239222924,0,0,0.516704119850187,0.177271590137798,0.489993154397712,0.176358405548528,0.456947885647583,0.142070133420032,0.443152015774221,0.174442991658049,0.401210569658599,0.162832241321449,0.318641379463341,0.109713367343045,3.35,0.304857102766763
"Yeast","test","Forest_disc_100",4,0,71.394256567955,9.7534150459401,0,0,0.479812734082397,0.158603054619159,0.466150682308698,0.163376079680273,0.443368853462715,0.118232690477787,0.416422539229862,0.158100750412148,0.360982930625286,0.138023469342984,0.301934626023136,0.0939359001030307,4,0
"Yeast","test","Forest_disc_125",4,0,74.4463652610779,12.893627201514,0,0,0.4812734082397,0.15897857439781,0.463297894205422,0.15568474155467,0.445450162379623,0.118973195891896,0.416313279910841,0.157229802865289,0.362675463365512,0.139841133767701,0.304496059402882,0.0954931075254182,4,0
"Yeast","test","Forest_disc_150",4,0,77.5084550857544,10.4913524810331,0,0,0.479700374531835,0.161283523734642,0.464317358996165,0.163009649399564,0.443520566195058,0.116057624658682,0.416179845569946,0.157433824083123,0.360530585148994,0.141515081186788,0.300956032435937,0.0977982597699091,4,0
