"name","data","class_method","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..23","std_NB_interval..24"
"Yeast","test","Boosting","AMEVA",10.05,0.080507648589941,2.23215775489807,0.0967678953238416,0,0,0.157303370786517,0.0203767348445475,0.20217832757496,0.0232545027930742,0.232111260361515,0.060696822203489,0.133754682140689,0.0261439389112921,0.0839506378021438,0.0210196019362356,0.149868897838264,0.0146447402009746,10.05,0.080507648589941
"Yeast","test","Boosting","CACC",14.9666666666667,1.1049831013735,2.84116654396057,0.273071023927301,0,0,0.150337078651685,0.0152209295466637,0.188221078701689,0.0215423446341009,0.206750177268787,0.0428613179104362,0.122014796529124,0.0149946290169404,0.0770485778828976,0.0140233945773409,0.149866918600445,0.0196791784924815,10.45,0.809091854877819
"Yeast","test","Boosting","CAIM",10,0,2.24361696243286,0.113001208959209,0,0,0.169887640449438,0.0104440000347166,0.212943881422561,0.0278651765113932,0.235758773125681,0.0496050882089648,0.131783579745986,0.0192494112042669,0.0928913060085402,0.00971351142957128,0.175906630418264,0.0211758823916947,10,0
"Yeast","test","Boosting","Chi2",9.85,1.97116560115088,7.86208810806274,1.55252728750568,0,0,0.150561797752809,0.0193020205643822,0.182036683565725,0.029241852178826,0.204406716714763,0.0694120847786866,0.117832303782204,0.0239890835898675,0.069726500422021,0.0178477474452069,0.171904977129296,0.0187879993697198,9.85,1.97116560115088
"Yeast","test","Boosting","ChiMerge",5.16666666666667,0.260578653323524,2.40991113185883,0.148376977896565,0,0,0.15123595505618,0.015206177006685,0.206397064988801,0.0438579961702077,0.23149624959051,0.0624067139288722,0.128834052668221,0.0215835811058609,0.0748527738426743,0.0160528857101946,0.161968812375003,0.0204695164478002,5.16666666666667,0.260578653323524
"Yeast","test","Boosting","ClusterDisc",3,0,0.00523619651794434,0.0035846359017806,0,0,0.153932584269663,0.0246224418185672,0.207056524400907,0.0563038111899686,0.225149144779168,0.0579944868075915,0.129228421071822,0.032408102409802,0.0865652746190466,0.0241243490866407,0.144043057023158,0.0211418039904222,3,0
"Yeast","test","Boosting","Extended Chi2",3.35,0.318658453326666,31.3331698894501,6.82140276051487,0,0,0.138651685393258,0.0198480671611784,0.192767586829346,0.0380604087912136,0.227864234184909,0.0534266572478205,0.130376480787738,0.020712220753285,0.069347746245003,0.0200160982055505,0.136263919710476,0.0201995522434542,3.35,0.318658453326666
"Yeast","test","Boosting","Forest_disc_100",4,0,71.394256567955,10.1949671665356,0,0,0.136179775280899,0.0122718486389647,0.218079725038,0.0567463683062867,0.267957706123292,0.0310490683185249,0.138408263952593,0.0267673182165169,0.0711201033917179,0.0129888318835407,0.128808971080521,0.0135125008747591,4,0
"Yeast","test","Boosting","Forest_disc_125",4,0,74.4463652610779,13.4773415627075,0,0,0.140224719101124,0.0191912392867714,0.230351981901116,0.0691773960387351,0.279102665168387,0.0678220015549493,0.140994218342263,0.034282044146261,0.0745420278915083,0.020953985603476,0.136640103898641,0.0151658122291131,4,0
"Yeast","test","Boosting","Forest_disc_150",4,0,77.5084550857544,10.9663121658302,0,0,0.132134831460674,0.0149362619692758,0.225671224493789,0.0702907392712197,0.283691299149669,0.0357369775253003,0.143594259315933,0.0221656604681093,0.0671281866124664,0.0181223252751569,0.125778488334399,0.0128153145492251,4,0
