"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,0.000667662320424325,-0.002,-1.23,NA,NA,NA,NA,NA,NA,NA,NA,0.5723,0.4277,NA,NA,NA,NA,NA,NA,NA,NA,0.000667662320424325,2,1,"Forest_disc_25","Titanic"
1,3,9.52303001385614e-20,-0.451,-1.396,0.493,NA,NA,NA,NA,NA,NA,NA,0.56,0.26,0.18,NA,NA,NA,NA,NA,NA,NA,9.52303001385614e-19,3,1,"Forest_disc_25","Titanic"
1,4,2.36490422756081e-20,-0.451,0.493,-1.396,-1.396,NA,NA,NA,NA,NA,NA,0.56,0.18,0.13,0.13,NA,NA,NA,NA,NA,NA,2.36490422756081e-19,3,1,"Forest_disc_25","Titanic"
1,5,2.16207371432513e-20,-0.451,0.493,-1.396,-1.396,-1.396,NA,NA,NA,NA,NA,0.56,0.18,0.0867,0.0867,0.0867,NA,NA,NA,NA,NA,2.16207371432513e-19,3,1,"Forest_disc_25","Titanic"
1,6,2.19115914602941e-21,-0.451,0.493,-1.396,-1.396,-1.396,-1.396,NA,NA,NA,NA,0.56,0.18,0.065,0.065,0.065,0.065,NA,NA,NA,NA,2.19115914602941e-20,3,1,"Forest_disc_25","Titanic"
1,7,7.17560305184064e-21,-0.451,0.493,-1.396,-1.396,-1.396,-1.396,-1.396,NA,NA,NA,0.56,0.18,0.052,0.052,0.052,0.052,0.052,NA,NA,NA,7.17560305184064e-20,3,1,"Forest_disc_25","Titanic"
1,8,2.46749362500397e-20,-0.451,0.493,-1.396,-1.396,-1.396,-1.396,-1.396,-1.396,NA,NA,0.56,0.18,0.0433,0.0433,0.0433,0.0433,0.0433,0.0433,NA,NA,2.46749362500397e-19,3,1,"Forest_disc_25","Titanic"
1,9,6.17070711201209e-21,-0.451,0.493,-1.396,-1.396,-1.396,-1.396,-1.396,-1.396,-1.396,NA,0.56,0.18,0.0371,0.0371,0.0371,0.0371,0.0371,0.0371,0.0371,NA,6.17070711201209e-20,3,1,"Forest_disc_25","Titanic"
1,10,3.948061101344e-21,-0.451,0.493,-1.396,-1.396,-1.396,-1.396,-1.396,-1.396,-1.396,-1.396,0.56,0.18,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,3.948061101344e-20,3,1,"Forest_disc_25","Titanic"
2,2,0,2.08,2.08,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.25,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,"Forest_disc_25","Titanic"
2,3,0,2.08,2.08,2.08,NA,NA,NA,NA,NA,NA,NA,0.75,0.25,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,"Forest_disc_25","Titanic"
2,4,0,2.08,2.08,2.08,2.08,NA,NA,NA,NA,NA,NA,0.75,0.25,0,0,NA,NA,NA,NA,NA,NA,0,1,1,"Forest_disc_25","Titanic"
2,5,0,2.08,2.08,2.08,2.08,2.08,NA,NA,NA,NA,NA,0.75,0.25,0,0,0,NA,NA,NA,NA,NA,0,1,1,"Forest_disc_25","Titanic"
2,6,0,2.08,2.08,2.08,2.08,2.08,2.08,NA,NA,NA,NA,0.75,0.25,0,0,0,0,NA,NA,NA,NA,0,1,1,"Forest_disc_25","Titanic"
2,7,0,2.08,2.08,2.08,2.08,2.08,2.08,2.08,NA,NA,NA,0.75,0.25,0,0,0,0,0,NA,NA,NA,0,1,1,"Forest_disc_25","Titanic"
2,8,0,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,NA,NA,0.75,0.25,0,0,0,0,0,0,NA,NA,0,1,1,"Forest_disc_25","Titanic"
2,9,0,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,NA,0.75,0.25,0,0,0,0,0,0,0,NA,0,1,1,"Forest_disc_25","Titanic"
2,10,0,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,0.75,0.25,0,0,0,0,0,0,0,0,0,1,1,"Forest_disc_25","Titanic"
3,2,2.54222752659115e-32,-0.7,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.25,NA,NA,NA,NA,NA,NA,NA,NA,2.54222752659115e-33,1,1,"Forest_disc_25","Titanic"
3,3,0,-0.7,-0.7,-0.7,NA,NA,NA,NA,NA,NA,NA,0.75,0.25,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,"Forest_disc_25","Titanic"
3,4,0,-0.7,-0.7,-0.7,-0.7,NA,NA,NA,NA,NA,NA,0.75,0.25,0,0,NA,NA,NA,NA,NA,NA,0,1,1,"Forest_disc_25","Titanic"
3,5,0,-0.7,-0.7,-0.7,-0.7,-0.7,NA,NA,NA,NA,NA,0.75,0.25,0,0,0,NA,NA,NA,NA,NA,0,1,1,"Forest_disc_25","Titanic"
3,6,0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,NA,NA,NA,NA,0.75,0.25,0,0,0,0,NA,NA,NA,NA,0,1,1,"Forest_disc_25","Titanic"
3,7,0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,NA,NA,NA,0.75,0.25,0,0,0,0,0,NA,NA,NA,0,1,1,"Forest_disc_25","Titanic"
3,8,0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,NA,NA,0.75,0.25,0,0,0,0,0,0,NA,NA,0,1,1,"Forest_disc_25","Titanic"
3,9,0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,NA,0.75,0.25,0,0,0,0,0,0,0,NA,0,1,1,"Forest_disc_25","Titanic"
