"name","data","class_method","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..23","std_NB_interval..24"
"Titanic","test","Boosting","AMEVA",2,0,0.00889260768890381,0.00128098885527717,0,0,0.782121212121212,0.0097880820568692,0.780224750290289,0.0227899683187096,0.700044112550021,0.0213687212444914,0.715774604788878,0.0223439019045071,0.444464530765124,0.0364587357946967,0.444464530765124,0.0364587357946967,2,0
"Titanic","test","Boosting","CACC",2,0,0.0097938060760498,0.00131710938769879,0,0,0.782121212121212,0.0097880820568692,0.780224750290289,0.0227899683187096,0.700044112550021,0.0213687212444914,0.715774604788878,0.0223439019045071,0.444464530765124,0.0364587357946967,0.444464530765124,0.0364587357946967,2,0
"Titanic","test","Boosting","CAIM",2,0,0.00969789028167725,0.000673309765247155,0,0,0.780757575757576,0.00795514668242541,0.766786400515289,0.0137087230050464,0.705673189022277,0.0112843315492077,0.721094929301207,0.0115233256255455,0.450499745200969,0.0215623622656278,0.450499745200969,0.0215623622656278,2,0
"Titanic","test","Boosting","Chi2",2.4,0.140545673785261,0.571074342727661,0.0312993647161564,0,0,0.782878787878788,0.0120378022407527,0.818496244561648,0.0404573502943967,0.683522387119135,0.0250187376515822,0.699247855819497,0.0283683682625001,0.423784306859138,0.0444267640429501,0.423784306859138,0.0444267640429501,2.4,0.140545673785261
"Titanic","test","Boosting","ChiMerge",2.33333333333333,0,0.00799434185028076,0.00081674348043219,0,0,0.781363636363636,0.00994962313407657,0.803871975644129,0.034397050669169,0.687442102278098,0.0290985318958867,0.702292569153614,0.0317972470262634,0.426580075669587,0.0483543456305165,0.426580075669587,0.0483543456305165,2.33333333333333,0
"Titanic","test","Boosting","ClusterDisc",2.33333333333333,0,0.00269932746887207,0.000823514689745584,0,0,0.786666666666667,0.0111980073146792,0.817167119006,0.033093712740847,0.690005356523931,0.023021827823695,0.707163911477944,0.0256904728352828,0.436834313067222,0.040860457430492,0.436834313067222,0.040860457430492,2.33333333333333,0
"Titanic","test","Boosting","Extended Chi2",2.16666666666667,0.175682092231577,2.28496766090393,0.183622086835867,0,0,0.778939393939394,0.0101375601353284,0.799504218656272,0.0395157112476046,0.685652393105839,0.0276679841439577,0.700016934494337,0.0301168661262831,0.421718540042198,0.0453234909858773,0.421718540042198,0.0453234909858773,2.16666666666667,0.175682092231577
"Titanic","test","Boosting","Forest_disc_100",2.66666666666667,0,46.4573539733887,3.31002735548083,0,0,0.791212121212121,0.0096304536861035,0.844164078153868,0.0198066285380755,0.686110848536409,0.0145660197351126,0.705076218457084,0.0177558687456652,0.437752856936111,0.030379957348069,0.437752856936111,0.030379957348069,2.66666666666667,0
"Titanic","test","Boosting","Forest_disc_125",2.66666666666667,0,44.7955299377441,6.62147582274493,0,0,0.791212121212121,0.0096304536861035,0.844164078153868,0.0198066285380755,0.686110848536409,0.0145660197351126,0.705076218457084,0.0177558687456652,0.437752856936111,0.030379957348069,0.437752856936111,0.030379957348069,2.66666666666667,0
"Titanic","test","Boosting","Forest_disc_150",2.66666666666667,0,49.6830945968628,5.98895075638285,0,0,0.791212121212121,0.0096304536861035,0.844164078153868,0.0198066285380755,0.686110848536409,0.0145660197351126,0.705076218457084,0.0177558687456652,0.437752856936111,0.030379957348069,0.437752856936111,0.030379957348069,2.66666666666667,0
"Titanic","test","Boosting","Forest_disc_175",2.66666666666667,0,45.9836015701294,5.18706716175631,0,0,0.791212121212121,0.0096304536861035,0.844164078153868,0.0198066285380755,0.686110848536409,0.0145660197351126,0.705076218457084,0.0177558687456652,0.437752856936111,0.030379957348069,0.437752856936111,0.030379957348069,2.66666666666667,0
"Titanic","test","Boosting","Forest_disc_200",2.66666666666667,0,46.6616416454315,8.57610217854902,0,0,0.791212121212121,0.0096304536861035,0.844164078153868,0.0198066285380755,0.686110848536409,0.0145660197351126,0.705076218457084,0.0177558687456652,0.437752856936111,0.030379957348069,0.437752856936111,0.030379957348069,2.66666666666667,0
"Titanic","test","Boosting","Forest_disc_25",2.66666666666667,0,45.5098974704742,8.38541348413606,0,0,0.791212121212121,0.0096304536861035,0.844164078153868,0.0198066285380755,0.686110848536409,0.0145660197351126,0.705076218457084,0.0177558687456652,0.437752856936111,0.030379957348069,0.437752856936111,0.030379957348069,2.66666666666667,0
"Titanic","test","Boosting","Forest_disc_50",2.66666666666667,0,42.2649295330048,5.85712857239022,0,0,0.791212121212121,0.0096304536861035,0.844164078153868,0.0198066285380755,0.686110848536409,0.0145660197351126,0.705076218457084,0.0177558687456652,0.437752856936111,0.030379957348069,0.437752856936111,0.030379957348069,2.66666666666667,0
"Titanic","test","Boosting","Forest_disc_75",2.66666666666667,0,43.2837358951569,7.2669559280478,0,0,0.791212121212121,0.0096304536861035,0.844164078153868,0.0198066285380755,0.686110848536409,0.0145660197351126,0.705076218457084,0.0177558687456652,0.437752856936111,0.030379957348069,0.437752856936111,0.030379957348069,2.66666666666667,0
"Titanic","test","Boosting","Forest_disc_DIR100",3.83333333333333,0.613631167621514,3.94803695678711,0.732560023989636,0,0,0.791212121212121,0.0096304536861035,0.844164078153868,0.0198066285380755,0.686110848536409,0.0145660197351126,0.705076218457084,0.0177558687456652,0.437752856936111,0.030379957348069,0.437752856936111,0.030379957348069,3.83333333333333,0.613631167621514
