"var","Split","freq","opt_value","iter","forest","name"
1,1.5,0.4974,2.74946363398578e-12,1,"Forest_disc_NLD50","hayes"
1,1.7,0.0012,2.74946363398578e-12,1,"Forest_disc_NLD50","hayes"
1,2,0.0026,2.74946363398578e-12,1,"Forest_disc_NLD50","hayes"
1,2.3,0.003,2.74946363398578e-12,1,"Forest_disc_NLD50","hayes"
1,2.4,0.0046,2.74946363398578e-12,1,"Forest_disc_NLD50","hayes"
1,2.5,0.4911,2.74946363398578e-12,1,"Forest_disc_NLD50","hayes"
2,1.5,0.3973,5.00875476122876e-17,1,"Forest_disc_NLD50","hayes"
2,2.5,0.3655,5.00875476122876e-17,1,"Forest_disc_NLD50","hayes"
2,3.5,0.2372,5.00875476122876e-17,1,"Forest_disc_NLD50","hayes"
3,1.5,0.3828,9.42512375609756e-31,1,"Forest_disc_NLD50","hayes"
3,2.5,0.392,9.42512375609756e-31,1,"Forest_disc_NLD50","hayes"
3,3.5,0.2252,9.42512375609756e-31,1,"Forest_disc_NLD50","hayes"
4,1.5,0.4638,2.06304687652581e-29,1,"Forest_disc_NLD50","hayes"
4,2.5,0.3224,2.06304687652581e-29,1,"Forest_disc_NLD50","hayes"
4,3.5,0.2138,2.06304687652581e-29,1,"Forest_disc_NLD50","hayes"
1,1.5,0.512,1.09894949906175e-12,1,"Forest_disc_NLD100","hayes"
1,2,0.027,1.09894949906175e-12,1,"Forest_disc_NLD100","hayes"
1,2.5,0.461,1.09894949906175e-12,1,"Forest_disc_NLD100","hayes"
2,1.5,0.3957,3.71012001292692e-09,1,"Forest_disc_NLD100","hayes"
2,2.2,0.1102,3.71012001292692e-09,1,"Forest_disc_NLD100","hayes"
2,2.4,0.1192,3.71012001292692e-09,1,"Forest_disc_NLD100","hayes"
2,2.7,0.1268,3.71012001292692e-09,1,"Forest_disc_NLD100","hayes"
2,3.3,0.117,3.71012001292692e-09,1,"Forest_disc_NLD100","hayes"
2,3.5,0.131,3.71012001292692e-09,1,"Forest_disc_NLD100","hayes"
3,1.5,0.3949,1.96597663123469e-10,1,"Forest_disc_NLD100","hayes"
3,2.2,0.0414,1.96597663123469e-10,1,"Forest_disc_NLD100","hayes"
3,2.5,0.2997,1.96597663123469e-10,1,"Forest_disc_NLD100","hayes"
3,3.3,0.038,1.96597663123469e-10,1,"Forest_disc_NLD100","hayes"
3,3.5,0.2261,1.96597663123469e-10,1,"Forest_disc_NLD100","hayes"
4,1.5,0.5163,7.0120448281708e-09,1,"Forest_disc_NLD100","hayes"
4,2.5,0.218,7.0120448281708e-09,1,"Forest_disc_NLD100","hayes"
4,3,0.0626,7.0120448281708e-09,1,"Forest_disc_NLD100","hayes"
4,3.1,0.011,7.0120448281708e-09,1,"Forest_disc_NLD100","hayes"
4,3.3,0.0175,7.0120448281708e-09,1,"Forest_disc_NLD100","hayes"
4,3.5,0.1746,7.0120448281708e-09,1,"Forest_disc_NLD100","hayes"
1,1.5,0.4933,2.63045556980147e-15,1,"Forest_disc_NLD200","hayes"
1,2,0.0307,2.63045556980147e-15,1,"Forest_disc_NLD200","hayes"
1,2.5,0.476,2.63045556980147e-15,1,"Forest_disc_NLD200","hayes"
2,1.5,0.3908,5.84511249597571e-10,1,"Forest_disc_NLD200","hayes"
2,2.4,0.3577,5.84511249597571e-10,1,"Forest_disc_NLD200","hayes"
2,3.5,0.2515,5.84511249597571e-10,1,"Forest_disc_NLD200","hayes"
3,1.5,0.4192,7.51248730353663e-18,1,"Forest_disc_NLD200","hayes"
3,2.5,0.3402,7.51248730353663e-18,1,"Forest_disc_NLD200","hayes"
3,3.5,0.2406,7.51248730353663e-18,1,"Forest_disc_NLD200","hayes"
4,1.5,0.4758,2.70101234793813e-10,1,"Forest_disc_NLD200","hayes"
4,2.5,0.2994,2.70101234793813e-10,1,"Forest_disc_NLD200","hayes"
4,3.5,0.2248,2.70101234793813e-10,1,"Forest_disc_NLD200","hayes"
1,1.5,0.5123,1.15461396049232e-06,1,"Forest_disc_DIR50","hayes"
1,2.5,0.4877,1.15461396049232e-06,1,"Forest_disc_DIR50","hayes"
2,1.6,0.5,5.23145074126561e-08,1,"Forest_disc_DIR50","hayes"
2,2.2,0.1667,5.23145074126561e-08,1,"Forest_disc_DIR50","hayes"
2,3.2,0.1667,5.23145074126561e-08,1,"Forest_disc_DIR50","hayes"
2,3.4,0.1667,5.23145074126561e-08,1,"Forest_disc_DIR50","hayes"
3,1.6,0.5,1.242936859987e-07,1,"Forest_disc_DIR50","hayes"
3,2.5,0.1667,1.242936859987e-07,1,"Forest_disc_DIR50","hayes"
3,3.3,0.1667,1.242936859987e-07,1,"Forest_disc_DIR50","hayes"
3,3.4,0.1667,1.242936859987e-07,1,"Forest_disc_DIR50","hayes"
4,1.7,0.6111,1.05644608481303e-07,1,"Forest_disc_DIR50","hayes"
4,3.3,0.3889,1.05644608481303e-07,1,"Forest_disc_DIR50","hayes"
1,1.5,0.4746,3.17297307134415e-06,1,"Forest_disc_DIR100","hayes"
1,2.5,0.5246,3.17297307134415e-06,1,"Forest_disc_DIR100","hayes"
2,1.5,0.1666,7.13967312874206e-08,1,"Forest_disc_DIR100","hayes"
2,1.6,0.1667,7.13967312874206e-08,1,"Forest_disc_DIR100","hayes"
2,1.8,0.1667,7.13967312874206e-08,1,"Forest_disc_DIR100","hayes"
2,2.4,0.1667,7.13967312874206e-08,1,"Forest_disc_DIR100","hayes"
2,3.2,0.1667,7.13967312874206e-08,1,"Forest_disc_DIR100","hayes"
2,3.5,0.1667,7.13967312874206e-08,1,"Forest_disc_DIR100","hayes"
3,1.5,0.3334,6.4015098564251e-08,1,"Forest_disc_DIR100","hayes"
3,1.8,0.1667,6.4015098564251e-08,1,"Forest_disc_DIR100","hayes"
3,2.4,0.1667,6.4015098564251e-08,1,"Forest_disc_DIR100","hayes"
3,3.2,0.1667,6.4015098564251e-08,1,"Forest_disc_DIR100","hayes"
3,3.5,0.1667,6.4015098564251e-08,1,"Forest_disc_DIR100","hayes"
4,1.7,0.6151,1.04335274250771e-07,1,"Forest_disc_DIR100","hayes"
