"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_exe_time_pervar","std_exe_time_pervar","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw"
"hayes","test","AMEVA",3,0,0.00888137817382812,0.000954852046566734,0.00222034454345703,0.000238713011641684,0,0,0.790070921985816,0.0750931130919133,0.84687001776496,0.0601540604844812,0.799935022742041,0.0908658155215024,0.804525239178838,0.0906637314130583,0.665861530274582,0.12351376842824,0.707892090349594,0.123354324839453
"hayes","test","CACC",3.025,0.0756329226134417,0.00997331142425537,0.00211128930367307,0.00249332785606384,0.000527822325918267,0,0,0.795035460992908,0.0767605178317584,0.85085523325005,0.0589575669885041,0.803378817413906,0.0934415259399499,0.808266505514441,0.0930080672281929,0.673548644807635,0.126536713579207,0.713354047686034,0.126946428918614
"hayes","test","CAIM",3,0,0.0106741905212402,0.00284579608463336,0.00266854763031006,0.000711449021158339,0,0,0.790070921985816,0.0759061261032312,0.847192619723325,0.061184809254288,0.799935022742041,0.091323951373629,0.804491360579429,0.0910914962462295,0.665861530274582,0.12473446263361,0.707839323300703,0.124094565187233
"hayes","test","Chi2",3.375,0.203257372122228,0.115395665168762,0.0141093524374739,0.0288489162921906,0.00352733810936849,0,0,0.825886524822695,0.0706742276579774,0.863467388486557,0.0645860115010999,0.82719298245614,0.0896670537872741,0.83292263805218,0.0878319723412885,0.722657280651912,0.115577336479378,0.753428212856824,0.125408225202089
"hayes","test","ChiMerge",2.575,0.196904003109835,0.00807888507843018,0.0028545217438965,0.00201972126960754,0.000713630435974124,0,0,0.675886524822695,0.111652173444689,0.750499519594449,0.0936512310180285,0.7090318388564,0.117748170413424,0.705062626830559,0.118697169950316,0.484889004756058,0.18254986021404,0.566424914728278,0.173977479580228
"hayes","test","ClusterDisc",3,0,0.00369081497192383,0.00249987058837248,0.000922703742980957,0.00062496764709312,0,0,0.624822695035461,0.0993311270694337,0.663795107479411,0.0905999575242666,0.609421702404158,0.105730158095677,0.615913741615097,0.102085381099728,0.399101901078877,0.163850164278045,0.425259534672908,0.158084610122753
"hayes","test","Extended Chi2",2.05,0.100843896817922,0.322230577468872,0.0275854354617893,0.080557644367218,0.00689635886544732,0,0,0.576241134751773,0.0457325886896306,0.528595863733234,0.0652268347915684,0.633365821962313,0.0778952696910595,0.547525178372566,0.079993867617627,0.328785201705995,0.0851017325526683,0.469777563300565,0.119991344165561
"hayes","test","Forest_disc_100",3.75,0,30.1885411977768,2.19119941213672,7.5471352994442,0.547799853034181,0,0,0.809574468085107,0.0590758849135179,0.850254787853794,0.0586568557405452,0.805620532813515,0.0854586145474738,0.81236135253895,0.0822024544185563,0.696011650464552,0.0971034023755219,0.725608488401853,0.114221488836845
"hayes","test","Forest_disc_125",3.75,0,31.5109927892685,2.39709444105411,7.87774819731712,0.599273610263527,0,0,0.809574468085107,0.058422876187006,0.850139315783343,0.0580541290628472,0.805945419103314,0.0852558992161911,0.812513150398908,0.0819352302311989,0.69604756897996,0.0961239967494032,0.726088951101374,0.113676809418114
"hayes","test","Forest_disc_150",3.75,0,31.4934710264206,2.23895911008285,7.87336775660515,0.559739777520713,0,0,0.809929078014185,0.0590033240588116,0.850415059609138,0.0583774757574789,0.806237816764133,0.0856559191356635,0.812805352182338,0.0823290908365092,0.696604705063412,0.0970230692794563,0.726562453003237,0.114326577097279
