"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,2.64017269772692e-21,2.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5155,0.4845,NA,NA,NA,NA,NA,NA,NA,NA,2.64017269772692e-21,2,1,"Forest_disc_25","hayes"
1,3,2.56299177907903e-21,2.5,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,0.5155,0.3299,0.1546,NA,NA,NA,NA,NA,NA,NA,2.56299177907903e-21,2,1,"Forest_disc_25","hayes"
1,4,1.71822888296144e-21,2.5,1.5,1.5,1.8,NA,NA,NA,NA,NA,NA,0.5155,0.2423,0.2423,0,NA,NA,NA,NA,NA,NA,1.71822888296144e-21,2,1,"Forest_disc_25","hayes"
1,5,1.12254647259552e-21,2.5,1.5,1.5,1.5,1.8,NA,NA,NA,NA,NA,0.5155,0.1615,0.1615,0.1615,0,NA,NA,NA,NA,NA,1.12254647259552e-21,2,1,"Forest_disc_25","hayes"
1,6,2.84666452991882e-32,2.5,1.5,1.5,1.5,1.5,1.9,NA,NA,NA,NA,0.5155,0.1211,0.1211,0.1211,0.1211,0,NA,NA,NA,NA,2.84666452991882e-32,2,1,"Forest_disc_25","hayes"
1,7,4.60119215732622e-32,2.5,1.5,1.5,1.5,1.5,1.5,1.9,NA,NA,NA,0.5155,0.0969,0.0969,0.0969,0.0969,0.0969,0,NA,NA,NA,4.60119215732622e-32,2,1,"Forest_disc_25","hayes"
1,8,2.11965031966713e-32,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.9,NA,NA,0.5155,0.0808,0.0808,0.0808,0.0808,0.0808,0.0808,0,NA,NA,2.11965031966713e-32,2,1,"Forest_disc_25","hayes"
1,9,1.59828977677857e-21,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.9,NA,0.5155,0.0692,0.0692,0.0692,0.0692,0.0692,0.0692,0.0692,0,NA,1.59828977677857e-21,2,1,"Forest_disc_25","hayes"
1,10,1.13482040731116e-20,2.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.9,0.5155,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0,1.13482040731116e-20,2,1,"Forest_disc_25","hayes"
2,2,1.12730187035714e-07,1.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5879,0.4121,NA,NA,NA,NA,NA,NA,NA,NA,1.12730187035714e-07,2,1,"Forest_disc_25","hayes"
2,3,2.06126244451854e-18,1.5,2.5,3.5,NA,NA,NA,NA,NA,NA,NA,0.3949,0.3644,0.2407,NA,NA,NA,NA,NA,NA,NA,2.06126244451854e-17,3,1,"Forest_disc_25","hayes"
2,4,2.34568843109737e-18,2.5,3.5,1.5,1.5,NA,NA,NA,NA,NA,NA,0.3645,0.2425,0.1965,0.1965,NA,NA,NA,NA,NA,NA,2.34568843109737e-17,3,1,"Forest_disc_25","hayes"
2,5,4.7792933105156e-18,2.5,3.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,0.3644,0.2392,0.1321,0.1321,0.1321,NA,NA,NA,NA,NA,4.7792933105156e-17,3,1,"Forest_disc_25","hayes"
2,6,1.88203919121995e-17,2.5,3.5,1.5,1.5,1.5,1.5,NA,NA,NA,NA,0.3646,0.234,0.1004,0.1004,0.1004,0.1004,NA,NA,NA,NA,1.88203919121995e-16,3,1,"Forest_disc_25","hayes"
2,7,1.472891414971e-19,2.5,3.5,1.5,1.5,1.5,1.5,1.5,NA,NA,NA,0.365,0.2485,0.0773,0.0773,0.0773,0.0773,0.0773,NA,NA,NA,1.472891414971e-18,3,1,"Forest_disc_25","hayes"
2,8,9.06319838874909e-18,2.5,3.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,NA,0.3651,0.2493,0.0643,0.0643,0.0643,0.0643,0.0643,0.0643,NA,NA,9.06319838874909e-17,3,1,"Forest_disc_25","hayes"
2,9,1.42108118243525e-17,2.5,3.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,0.3648,0.2473,0.0554,0.0554,0.0554,0.0554,0.0554,0.0554,0.0554,NA,1.42108118243525e-16,3,1,"Forest_disc_25","hayes"
2,10,1.87186310554618e-17,2.5,3.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.3651,0.2493,0.0482,0.0482,0.0482,0.0482,0.0482,0.0482,0.0482,0.0482,1.87186310554618e-16,3,1,"Forest_disc_25","hayes"
3,2,1.20239437073008e-07,1.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,0.5783,0.4217,NA,NA,NA,NA,NA,NA,NA,NA,1.20239437073008e-07,2,1,"Forest_disc_25","hayes"
3,3,1.96209198819588e-17,2.5,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,0.3981,0.3757,0.2262,NA,NA,NA,NA,NA,NA,NA,1.96209198819588e-16,3,1,"Forest_disc_25","hayes"
3,4,2.37457031246401e-17,2.5,3.5,1.5,1.5,NA,NA,NA,NA,NA,NA,0.3981,0.2263,0.1878,0.1878,NA,NA,NA,NA,NA,NA,2.37457031246401e-16,3,1,"Forest_disc_25","hayes"
3,5,3.41524005953404e-18,2.5,3.5,1.5,1.5,1.5,NA,NA,NA,NA,NA,0.3999,0.2136,0.1288,0.1288,0.1288,NA,NA,NA,NA,NA,3.41524005953404e-17,3,1,"Forest_disc_25","hayes"
