"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,5.06127541832789e-09,1.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5031,0.4969,NA,NA,NA,NA,NA,NA,NA,NA,5.06127541832789e-09,2,1,"Forest_disc_NLD50","hayes"
1,3,9.50294593341181e-12,1.5,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,0.5003,0.3953,0.1044,NA,NA,NA,NA,NA,NA,NA,9.50294593341181e-12,2,1,"Forest_disc_NLD50","hayes"
1,4,3.25750094736454e-12,1.5,2.5,2.5,2.1,NA,NA,NA,NA,NA,NA,0.4983,0.4897,0.0074,0.0046,NA,NA,NA,NA,NA,NA,3.25750094736454e-11,3,1,"Forest_disc_NLD50","hayes"
1,5,9.2171561975914e-12,1.5,2.5,2.5,2.5,2.4,NA,NA,NA,NA,NA,0.5003,0.3846,0.1146,4e-04,1e-04,NA,NA,NA,NA,NA,9.2171561975914e-11,3,1,"Forest_disc_NLD50","hayes"
1,6,9.81100043763338e-11,2.5,1.5,1.5,1.5,2.2,1.7,NA,NA,NA,NA,0.4998,0.4552,0.041,0.0037,3e-04,1e-04,NA,NA,NA,NA,9.81100043763338e-09,4,1,"Forest_disc_NLD50","hayes"
1,7,9.3488502680652e-10,1.5,2.5,2.4,2.2,2.5,2,2.1,NA,NA,NA,0.4969,0.4851,0.0077,0.0074,0.0023,5e-04,0,NA,NA,NA,9.3488502680652e-07,5,1,"Forest_disc_NLD50","hayes"
1,8,1.31111132067589e-10,1.5,2.5,2.5,2.5,2.4,2.5,2.5,2.5,NA,NA,0.5005,0.266,0.2141,0.0114,0.0061,0.0012,5e-04,1e-04,NA,NA,1.31111132067589e-09,3,1,"Forest_disc_NLD50","hayes"
1,9,2.74946363398578e-12,1.5,2.5,2.5,2.5,2.4,2.3,2,1.7,2.5,NA,0.4974,0.4401,0.0379,0.0119,0.0046,0.003,0.0026,0.0012,0.0012,NA,2.74946363398578e-08,6,1,"Forest_disc_NLD50","hayes"
1,10,2.31958054070279e-09,1.5,2.5,2.5,1.5,1.5,2.5,2.5,2.3,2.5,2.2,0.4185,0.4174,0.0655,0.0418,0.0416,0.0109,0.0022,0.0021,0,0,2.31958054070279e-08,3,1,"Forest_disc_NLD50","hayes"
2,2,1.12136558332944e-07,1.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5828,0.4171,NA,NA,NA,NA,NA,NA,NA,NA,1.12136558332944e-07,2,1,"Forest_disc_NLD50","hayes"
2,3,5.00875476122876e-17,1.5,2.5,3.5,NA,NA,NA,NA,NA,NA,NA,0.3973,0.3655,0.2372,NA,NA,NA,NA,NA,NA,NA,5.00875476122876e-16,3,1,"Forest_disc_NLD50","hayes"
2,4,2.87683167527252e-08,1.6,2.7,3.4,3.5,NA,NA,NA,NA,NA,NA,0.4941,0.2405,0.1731,0.0923,NA,NA,NA,NA,NA,NA,2.87683167527252e-06,4,1,"Forest_disc_NLD50","hayes"
2,5,2.74217278053657e-09,1.5,2.3,3.5,2.8,3.5,NA,NA,NA,NA,NA,0.3785,0.2293,0.2166,0.1509,0.0248,NA,NA,NA,NA,NA,2.74217278053657e-07,4,1,"Forest_disc_NLD50","hayes"
2,6,3.27350448529902e-09,1.5,2.3,3.5,2.9,3.4,2.9,NA,NA,NA,NA,0.3658,0.2709,0.1352,0.1164,0.1117,0,NA,NA,NA,NA,3.27350448529902e-06,5,1,"Forest_disc_NLD50","hayes"
2,7,4.82423264774362e-08,1.6,3.1,3.5,3.2,2.5,3.1,2.9,NA,NA,NA,0.5169,0.1504,0.1454,0.0906,0.0851,0.0114,2e-04,NA,NA,NA,0.000482423264774362,6,1,"Forest_disc_NLD50","hayes"
2,8,7.4322990346041e-08,1.7,3.5,3.2,3.1,3.3,3,2,3.5,NA,NA,0.5038,0.0936,0.0878,0.084,0.0829,0.0797,0.0681,0,NA,NA,0.0074322990346041,7,1,"Forest_disc_NLD50","hayes"
2,9,5.29278253372521e-08,1.7,3.5,2.9,3.1,2.8,3.3,3,3.4,2.1,NA,0.5348,0.124,0.0764,0.0732,0.0732,0.045,0.0383,0.0334,0.0016,NA,0.529278253372521,9,1,"Forest_disc_NLD50","hayes"
2,10,2.53202016891662e-08,3.4,2,1.5,1.5,1.5,1.5,3.1,2.5,2.8,1.5,0.2995,0.2622,0.1123,0.076,0.0726,0.0501,0.0467,0.0386,0.0269,0.0151,0.000253202016891662,6,1,"Forest_disc_NLD50","hayes"
3,2,1.19375172186305e-07,1.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,0.578,0.4219,NA,NA,NA,NA,NA,NA,NA,NA,1.19375172186305e-07,2,1,"Forest_disc_NLD50","hayes"
3,3,9.42512375609756e-31,2.5,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,0.392,0.3828,0.2252,NA,NA,NA,NA,NA,NA,NA,9.42512375609756e-30,3,1,"Forest_disc_NLD50","hayes"
3,4,7.94327031922614e-30,2.5,1.5,3.5,1.5,NA,NA,NA,NA,NA,NA,0.3915,0.3785,0.23,0,NA,NA,NA,NA,NA,NA,7.94327031922614e-29,3,1,"Forest_disc_NLD50","hayes"
3,5,6.83756416708477e-09,1.5,2.7,1.9,3.5,3.5,NA,NA,NA,NA,NA,0.3169,0.289,0.176,0.1215,0.0966,NA,NA,NA,NA,NA,6.83756416708477e-07,4,1,"Forest_disc_NLD50","hayes"
3,6,8.49144681776327e-09,1.5,3.5,2,2.8,3.1,2.5,NA,NA,NA,NA,0.3421,0.1876,0.1838,0.1531,0.091,0.0425,NA,NA,NA,NA,8.49144681776327e-05,6,1,"Forest_disc_NLD50","hayes"
3,7,1.30014263103761e-08,1.6,2.9,2.3,3.5,3.5,2.9,3.5,NA,NA,NA,0.4257,0.1787,0.1602,0.0972,0.0665,0.044,0.0276,NA,NA,NA,1.30014263103761e-06,4,1,"Forest_disc_NLD50","hayes"
3,8,5.66716169322982e-08,1.7,3.2,1.6,3.5,2.7,2.9,1.8,3.4,NA,NA,0.3072,0.2105,0.1779,0.0966,0.0891,0.0714,0.047,3e-04,NA,NA,0.0566716169322982,8,1,"Forest_disc_NLD50","hayes"
3,9,1.8120625719685e-08,3.4,2.3,1.5,1.5,2.5,1.9,1.5,3,1.5,NA,0.2741,0.1669,0.1431,0.1095,0.0797,0.0675,0.0617,0.0604,0.0372,NA,0.00018120625719685,6,1,"Forest_disc_NLD50","hayes"
3,10,3.91989913627001e-08,3.3,2.1,1.5,1.6,1.6,1.7,2.5,1.7,3,1.6,0.3459,0.211,0.1407,0.0876,0.0716,0.0599,0.0518,0.02,0.0115,0,0.00391989913627001,7,1,"Forest_disc_NLD50","hayes"
4,2,9.96712457250987e-08,1.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,0.6261,0.3738,NA,NA,NA,NA,NA,NA,NA,NA,9.96712457250987e-08,2,1,"Forest_disc_NLD50","hayes"
