"name","data","class_method","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_exe_time_pervar","std_exe_time_pervar","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw"
"hayes","test","Boosting","AMEVA",3,0,0.00888137817382812,0.000998079669305087,0.00222034454345703,0.000249519917326272,0,0,0.802127659574468,0.0549816948746505,0.856176323242606,0.0508590523073577,0.819298245614035,0.0537079390476101,0.827314715501016,0.0483496181436917,0.686886625504481,0.0878789060762526,0.740843468889328,0.0722041611528854
"hayes","test","Boosting","CACC",3.025,0.0790569415042095,0.00997331142425537,0.00220687062209706,0.00249332785606384,0.000551717655524266,0,0,0.81063829787234,0.0515832526126757,0.862611795982427,0.0469870081841953,0.826315789473684,0.0510677431502232,0.834341742528043,0.0458121383874411,0.700353674215083,0.082559248776778,0.752188498129094,0.0680474345570477
"hayes","test","Boosting","CAIM",3,0,0.0106741905212402,0.00297462965626273,0.00266854763031006,0.000743657414065683,0,0,0.802127659574468,0.0549816948746505,0.856176323242606,0.0508590523073577,0.819298245614035,0.0537079390476101,0.827314715501016,0.0483496181436917,0.686886625504481,0.0878789060762526,0.740843468889328,0.0722041611528854
"hayes","test","Boosting","Chi2",3.375,0.212459146399699,0.115395665168762,0.0147481045524666,0.0288489162921906,0.00368702613811665,0,0,0.834042553191489,0.0616654329625083,0.869946495381547,0.052820706230832,0.845614035087719,0.0607375765967279,0.852765739607366,0.0576602295450352,0.737579969121215,0.0980923537307656,0.786839807573451,0.0806063167206202
"hayes","test","Boosting","ChiMerge",2.575,0.205818150587141,0.00807888507843018,0.00298375033955931,0.00201972126960754,0.000745937584889827,0,0,0.695744680851064,0.113497338261587,0.762778248195554,0.0959435209141999,0.739376218323587,0.101089453672539,0.734062668396575,0.103110500864276,0.519897029323727,0.180288636872128,0.612847916175007,0.150667522969368
"hayes","test","Boosting","ClusterDisc",3,0,0.00369081497192383,0.00261304358001807,0.000922703742980957,0.000653260895004517,0,0,0.54468085106383,0.0797359961563415,0.594966635848084,0.0768153273038164,0.527095516569201,0.088087691764855,0.540330942092582,0.0836882487841244,0.267998838954603,0.135528754281576,0.31359237812835,0.134920676934898
"hayes","test","Boosting","Extended Chi2",2.05,0.105409255338946,0.322230577468872,0.0288342706101277,0.080557644367218,0.00720856765253192,0,0,0.595744680851064,0.0100298834210858,0.533333333333333,0.0708707311261344,0.666666666666667,0.00827025475071984,0.576073232323232,0.0440787893788602,0.364864864864865,0.0157581881061013,0.522291839573568,0.0291584936256021
"hayes","test","Boosting","Forest_disc_100",3.75,0,30.1885411977768,2.29039838424232,7.5471352994442,0.572599596060581,0,0,0.776595744680851,0.0551643588159718,0.819541738953246,0.0491165813587223,0.782651072124756,0.0637986016170821,0.793685714719272,0.0576434769473401,0.64536495320126,0.0889166585932222,0.7098977076352,0.0745125241155698
"hayes","test","Boosting","Forest_disc_125",3.75,0,31.5109927892685,2.50561459822261,7.87774819731712,0.626403649555653,0,0,0.776595744680851,0.0551643588159718,0.819541738953246,0.0491165813587223,0.782651072124756,0.0637986016170821,0.793685714719272,0.0576434769473401,0.64536495320126,0.0889166585932222,0.7098977076352,0.0745125241155698
"hayes","test","Boosting","Forest_disc_150",3.75,0,31.4934710264206,2.34032023727032,7.87336775660515,0.585080059317579,0,0,0.776595744680851,0.0551643588159718,0.819541738953246,0.0491165813587223,0.782651072124756,0.0637986016170821,0.793685714719272,0.0576434769473401,0.64536495320126,0.0889166585932222,0.7098977076352,0.0745125241155698
